 10万なるほど。もう一つあのカメラは見てもいいですか？,"100,000 I see. Can I have another look at that camera?"
あーなるほどそうですねそちらのカメラちょっと買いたいんですけど色って何色ありますか,"Ah, that's right. I'd like to buy your camera. How many colors are there?"
あーなるほどそうですねではあのこちらにどうぞこちらは Canon の EOS 5 d mark iii という一番レフカメラとなっておりますあのそうですねあのこちらもカメラとなっておりますので今岐阜西濃場はすごくいきまいいカメラなっておりますのでそうですねあのスマお孫さんの方も最高のカメラを撮りたいって言うのであればまず何かこちらはちょっとおすすめしようかなと思ったんですけどただこちらの自動機能とかがないので歯のカメラに詳しくなければちょっと難しいのでもしあの詳しくないのであればあのもう一個下のミラーレス一眼の方法をおすすめするんですかどうなりますか,"Oh, I see, so please come over here. This is Canon's EOS 5d mark iii, the best reflex camera. So yes, if that smart grandchild wants to take the best camera, I thought I'd recommend this one first, but it doesn't have an automatic function, so I'm familiar with dental cameras. If not, it's a bit difficult, so if you're not familiar with it, would you recommend the mirrorless single-lens method below?"
あーなるほどそうですねではあのこちらはまずニコンのクールピクス S 2800となりますこちらで時間コンパクトデジタルカメラとなっておりまして人を取るための自動機能や価格なども安くて大変お手頃の良いカメラだだっておすすめのカメラとなっております,"Ah, that's right. First of all, this is the Nikon Coolpix S2800. has become"
あーなるほどそうですねとカメラは詳しい方ですか,"Ah, I see. Are you familiar with cameras?"
あーなるほどそうですねまあこちらにこのあのコンパクトカメラで大変使いやすいカメラです,"Ah, I see. Well, this compact camera is very easy to use."
あーなるほどそうですね人を撮るカメラ人を撮ってるそうですねではそれで簡単なカメラはちょっと気の良い方かどっちがいいですか,"Ah, that's right. A camera that takes pictures of people."
あーなるほどそうですね最近また新しい機能とかも来ていいカメラも増えてる,"Ah, I see. Recently, the number of cameras with new functions is increasing."
あーなるほどそっかこれソニーのとあっちになるともうちょっと,"Ah, I see."
あーなるほどそのちょっと結構普段からの写真とか撮るタイプでその鞄の中とかに入れてその持ち運びたいなっていう風に思っているのではい,"Ah, I see, you're the type to take pictures on a regular basis, so you want to put it in your bag and carry it around."
あーなるほどそれでしたらあのこちらのにこのカメラがお勧めですはいあのー撮影モードというものがございましてえーとそうですねあの人物用の撮影モードや風景用の撮影モードといったものがございますのでそちらに合わせて撮影してもらうことでそうですねあの綺麗な写真が撮ることができるのとそして後補正効果というものがありましてえーと今顔を小さく見せたり大きくしたりそういった補正効果もありますのであのカメラを始めたところの人でもカメラが自動的にあの色々調整して送りますので綺麗な写真が撮れると失敗写真で失敗することがないと思うのでそちらであのそうですねこういったカメラがオススメです,"see. If that's the case, then this camera is recommended. Yes, there are shooting modes. That's right, it's possible to take beautiful pictures, and there's also a post-correction effect. It automatically adjusts various things and sends it, so if you can take beautiful pictures, you won't have to fail with a failed picture, so I recommend a camera like this."
